No,x,y,z,avg_M_x,avg_M_y,avg_M_z,avg_M_tot
1227,12,0,0,-5.347,-13.48,-41.369,43.837
1228,12,0,0,-5.672,-15.267,-38.245,41.569
1229,12,0,0,-4.349,-12.334,-39.046,41.178
1230,12,0,0,-5.196,-13.199,-40.375,42.795
1231,12,0,0,-5.068,-12.33,-39.872,42.042
1232,12,0,0,-6.34,-12.768,-40.702,43.126
1233,12,0,0,-5.878,-13.649,-39.718,42.408
1234,12,0,0,-5.057,-12.767,-39.876,42.174
1235,12,0,0,-5.228,-11.46,-39.699,41.65
1236,12,0,0,-5.888,-12.928,-39.216,41.71
1237,12,0,0,-3.893,-14.501,-40.221,42.932
1238,12,0,0,-3.883,-14.078,-39.061,41.702
1239,12,0,0,-4.473,-12.92,-38.886,41.219
1240,12,0,0,-4.172,-13.932,-39.225,41.834
1241,12,0,0,-5.056,-13.054,-40.209,42.576
1242,12,0,0,-4.791,-12.468,-40.369,42.521
1243,12,0,0,-4.609,-13.783,-39.885,42.45
1244,12,0,0,-5.764,-13.487,-41.039,43.581
1245,12,0,0,-4.475,-13.634,-40.049,42.542
1246,12,0,0,-4.211,-12.904,-40.042,42.28
1247,12,0,0,-4.376,-12.03,-40.2,42.189
1248,12,0,0,-5.061,-12.049,-39.044,41.173
1249,12,0,0,-5.735,-13.507,-39.387,42.031
1250,12,0,0,-4.622,-13.487,-40.213,42.665
1251,12,0,0,-6.134,-14.385,-39.229,42.231
1252,12,0,0,-3.044,-13.923,-39.225,41.734
1253,12,0,0,-4.588,-13.511,-38.23,40.806
1254,12,0,0,-5.063,-12.763,-40.206,42.486
1255,12,0,0,-3.927,-13.476,-40.708,43.06
1256,12,0,0,-4.492,-13.193,-40.375,42.713
1257,12,0,0,-4.451,-14.366,-39.724,42.476
1258,12,0,0,-3.913,-12.054,-37.887,39.95
1259,12,0,0,-5.356,-12.329,-40.203,42.39
1260,12,0,0,-5.336,-13.487,-40.708,43.215
1261,12,0,0,-5.348,-12.048,-39.374,41.522
1262,12,0,0,-6.024,-13.79,-40.215,42.939
1263,12,0,0,-4.78,-12.476,-39.708,41.895
1264,12,0,0,-4.762,-13.203,-39.714,42.122
1265,12,0,0,-4.704,-14.388,-38.073,40.971
1266,12,0,0,-3.781,-13.191,-40.045,42.331
1267,12,0,0,-5.177,-12.926,-38.886,41.304
1268,13,0,0,-2.848,-17.681,-41.405,45.112
1269,13,0,0,-1.872,-17.236,-41.401,44.885
1270,13,0,0,-2.597,-15.94,-40.729,43.814
1271,13,0,0,-2.73,-16.376,-40.898,44.139
1272,13,0,0,-2.329,-16.071,-41.722,44.771
1273,13,0,0,-2.584,-16.951,-41.399,44.809
1274,13,0,0,-2.623,-15.922,-42.216,45.195
1275,13,0,0,-3.181,-16.503,-42.717,45.904
1276,13,0,0,-2.853,-17.248,-41.071,44.637
1277,13,0,0,-1.573,-17.818,-41.241,44.953
1278,13,0,0,-3.036,-16.791,-42.884,46.154
1279,13,0,0,-3.575,-16.526,-41.065,44.41
1280,13,0,0,-3.011,-17.81,-42.893,46.541
1281,13,0,0,-3.547,-17.691,-41.075,44.863
1282,13,0,0,-3.459,-16.795,-42.885,46.186
1283,13,0,0,-2.05,-16.783,-42.884,46.097
1284,13,0,0,-2.279,-18.109,-41.739,45.555
1285,13,0,0,-4.413,-16.396,-40.403,43.826
1286,13,0,0,-3.871,-15.946,-41.06,44.217
1287,13,0,0,-3.649,-18.577,-40.091,44.337
1288,13,0,0,-3.011,-16.093,-40.4,43.592
1289,13,0,0,-2.716,-17.53,-41.734,45.348
1290,13,0,0,-4.391,-17.841,-41.241,45.149
1291,13,0,0,-4.088,-18.14,-40.418,44.49
1292,13,0,0,-3.87,-16.234,-41.393,44.63
1293,13,0,0,-4.52,-17.994,-40.747,44.772
1294,13,0,0,-2.245,-18.561,-40.422,44.536
1295,13,0,0,-3.816,-18.417,-41.412,45.483
1296,13,0,0,-3.59,-16.516,-41.891,45.172
1297,13,0,0,-3.373,-18.571,-40.422,44.611
1298,13,0,0,-3.126,-18.401,-42.238,46.178
1299,13,0,0,-3.383,-18.134,-40.418,44.429
1300,13,0,0,-2.792,-19.15,-40.261,44.671
1301,13,0,0,-3.129,-17.254,-40.741,44.354
1302,13,0,0,-2.736,-16.372,-41.229,44.445
1303,13,0,0,-3.564,-16.963,-41.069,44.577
1304,13,0,0,-3.016,-16.805,-41.728,45.086
1305,13,0,0,-2.82,-17.986,-40.251,44.177
1306,13,0,0,-3.574,-17.958,-43.06,46.791
1307,13,0,0,-3.387,-18.561,-41.248,45.358
1308,13,0,0,-2.72,-16.812,-40.902,44.306
1309,13,0,0,-3.836,-17.974,-41.903,45.757
1310,13,0,0,-3.706,-16.82,-40.902,44.381
1311,13,0,0,-3.674,-18.131,-40.914,44.901
1312,13,0,0,-3.131,-17.968,-41.903,45.701
1313,13,0,0,-2.73,-16.376,-40.898,44.139
1314,13,0,0,-2.853,-17.248,-41.071,44.637
1315,13,0,0,-2.695,-17.831,-40.911,44.709
1316,13,0,0,-3.544,-16.977,-39.912,43.517
1317,13,0,0,-2.836,-17.689,-40.744,44.509
1318,13,0,0,-3.669,-18.563,-41.248,45.381
1319,13,0,0,-2.56,-17.682,-41.075,44.792
1320,13,0,0,-1.968,-17.554,-39.256,43.047
1321,13,0,0,-1.458,-17.227,-41.897,45.324
1322,13,0,0,-3.376,-19.57,-42.082,46.533
1323,13,0,0,-2.727,-17.094,-41.731,45.178
1324,13,0,0,-3.412,-18.114,-42.07,45.931
1325,13,0,0,-3.684,-17.121,-40.079,43.738
1326,13,0,0,-3.104,-17.701,-39.919,43.777
1327,13,0,0,-2.265,-18.119,-40.913,44.803
1328,13,0,0,-2.876,-16.516,-41.395,44.661
1329,13,0,0,-2.317,-16.795,-42.058,45.347
1330,13,0,0,-2.624,-19.31,-38.941,43.545
1331,13,0,0,-4.086,-18.571,-40.917,45.12
1332,13,0,0,-3.419,-17.823,-42.067,45.815
1333,13,0,0,-2.141,-16.961,-40.242,43.723
1334,13,0,0,-2.686,-17.837,-40.415,44.258
1335,13,0,0,-3.833,-17.26,-40.741,44.412
1336,13,0,0,-2.975,-18.121,-41.244,45.147
1337,13,0,0,-1.983,-18.116,-40.913,44.789
1338,13,0,0,-3.738,-16.083,-41.722,44.87
1339,13,0,0,-2.132,-17.683,-40.744,44.467
1340,13,0,0,-2.829,-17.98,-40.747,44.627
1341,13,0,0,-2.856,-17.675,-41.901,45.566
1342,13,0,0,-2.975,-18.121,-41.244,45.147
1343,13,0,0,-2.277,-16.823,-39.746,43.219
1344,13,0,0,-3.004,-17.529,-42.065,45.67
1345,13,0,0,-3.694,-17.544,-41.239,44.968
1346,13,0,0,-1.553,-17.832,-40.085,43.9
1347,13,0,0,-3.162,-16.946,-42.225,45.608
1348,13,0,0,-3.666,-17.849,-40.085,44.032
1349,13,0,0,-4.257,-17.693,-41.405,45.228
1350,13,0,0,-4.244,-17.988,-41.078,45.044
1351,13,0,0,-3.449,-16.372,-41.724,44.954
1352,13,0,0,-3.539,-17.982,-41.077,44.98
1353,13,0,0,-3.539,-17.982,-41.077,44.98
1354,13,0,0,-4.233,-18.424,-41.081,45.222
1355,13,0,0,-2.256,-18.125,-40.418,44.353
1356,13,0,0,-2.842,-17.685,-41.075,44.81
1357,13,0,0,-3.841,-17.97,-42.234,46.059
1358,13,0,0,-3.118,-17.691,-40.745,44.529
1359,13,0,0,-3.412,-18.114,-42.07,45.931
1360,13,0,0,-1.999,-17.103,-40.409,43.925
1361,13,0,0,-2.238,-18.853,-40.424,44.66
1362,13,0,0,-2.142,-17.246,-40.741,44.292
1363,13,0,0,-2.513,-18.43,-39.429,43.596
1364,13,0,0,-3.643,-18.581,-39.761,44.039
1365,13,0,0,-2.922,-18.872,-39.268,43.665
1366,13,0,0,-1.582,-17.812,-41.737,45.406
1367,13,0,0,-2.23,-18.142,-38.931,43.009
1368,14,0,0,-4.375,-22.959,-39.468,45.869
1369,14,0,0,-4.528,-23.524,-40.96,47.451
1370,14,0,0,-4.914,-23.839,-39.311,46.236
1371,14,0,0,-4.778,-24.121,-39.974,46.932
1372,14,0,0,-4.077,-23.397,-39.142,45.783
1373,14,0,0,-5.228,-22.531,-39.3,45.601
1374,14,0,0,-5.092,-23.386,-40.794,47.296
1375,14,0,0,-4.923,-23.833,-39.806,46.656
1376,14,0,0,-4.244,-23.237,-40.462,46.852
1377,14,0,0,-4.175,-25.001,-38.99,46.505
1378,14,0,0,-4.04,-23.708,-37.492,44.543
1379,14,0,0,-5.43,-24.878,-37.998,45.741
1380,14,0,0,-4.853,-25.741,-38.501,46.567
1381,14,0,0,-4.741,-24.432,-38.325,45.696
1382,14,0,0,-5.584,-25.013,-38.991,46.659
1383,14,0,0,-4.845,-25.031,-37.008,44.94
1384,14,0,0,-5.622,-24.271,-40.141,47.244
1385,14,0,0,-3.947,-22.816,-38.972,45.331
1386,14,0,0,-4.79,-22.681,-38.64,45.06
1387,14,0,0,-4.079,-22.966,-38.642,45.137
1388,14,0,0,-4.322,-24.855,-39.154,46.578
1389,14,0,0,-5.722,-24.444,-37.994,45.539
1390,14,0,0,-5.782,-22.256,-38.306,44.678
1391,14,0,0,-3.438,-24.588,-36.509,44.151
1392,14,0,0,-5.047,-23.702,-38.649,45.618
1393,14,0,0,-5.619,-23.272,-38.48,45.32
1394,14,0,0,-4.882,-24.576,-38.491,45.928
1395,14,0,0,-4.34,-24.127,-39.148,46.19
1396,14,0,0,-4.765,-23.7,-38.649,45.586
1397,14,0,0,-5.621,-24.559,-40.474,47.674
1398,14,0,0,-4.171,-24.574,-38.161,45.58
1399,14,0,0,-4.765,-23.7,-38.649,45.586
1400,14,0,0,-5.457,-25.146,-39.983,47.547
1401,14,0,0,-6.591,-23.863,-38.485,45.76
1402,14,0,0,-4.878,-25.294,-39.323,47.01
1403,14,0,0,-4.02,-24.866,-37.998,45.589
1404,14,0,0,-5.203,-23.55,-39.308,46.117
1405,14,0,0,-5.052,-24.414,-39.977,47.114
1406,14,0,0,-4.779,-22.689,-37.979,44.498
1407,14,0,0,-4.96,-26.194,-37.184,45.753
1408,14,0,0,-6.56,-24.313,-37.332,45.032
1409,14,0,0,-5.013,-24.871,-38.329,45.965
1410,14,0,0,-5.703,-25.459,-38.334,46.37
1411,14,0,0,-5.065,-24.119,-40.305,47.242
1412,14,0,0,-5.739,-25.148,-39.983,47.581
1413,14,0,0,-5.461,-24.428,-39.151,46.468
1414,14,0,0,-5.41,-25.893,-38.337,46.578
1415,14,0,0,-5.734,-24.436,-38.655,46.089
1416,14,0,0,-7.271,-24.6,-38.161,45.982
1417,14,0,0,-5.164,-24.579,-38.491,45.96
1418,14,0,0,-4.754,-24.137,-38.653,45.817
1419,14,0,0,-3.336,-25.419,-39.985,47.498
1420,14,0,0,-5.893,-23.566,-38.482,45.508
1421,14,0,0,-5.886,-23.857,-38.485,45.661
1422,14,0,0,-4.195,-24.987,-40.147,47.474
1423,14,0,0,-5.844,-25.316,-38.167,46.171
1424,14,0,0,-5.992,-25.17,-38.331,46.246
1425,14,0,0,-4.749,-24.14,-38.322,45.54
1426,14,0,0,-5.205,-23.835,-39.806,46.688
1427,14,0,0,-5.129,-25.747,-38.171,46.328
1428,14,0,0,-4.471,-23.849,-38.154,45.216
1429,14,0,0,-5.739,-25.148,-39.983,47.581
1430,14,0,0,-4.488,-24.553,-40.143,47.27
1431,14,0,0,-6.826,-25.757,-38.501,46.823
1432,14,0,0,-6.417,-25.887,-39.494,47.656
1433,14,0,0,-5.164,-24.579,-38.491,45.96
1434,14,0,0,-5.018,-25.439,-39.49,47.242
1435,14,0,0,-4.161,-25.011,-38.165,45.819
1436,14,0,0,-5.598,-23.858,-38.155,45.347
1437,14,0,0,-5.009,-24.444,-37.499,45.042
1438,14,0,0,-3.293,-25.449,-37.507,45.445
1439,14,0,0,-4.066,-24.406,-39.977,47.014
1440,14,0,0,-4.445,-25.727,-39.327,47.205
1441,14,0,0,-3.883,-26.008,-39.825,47.724
1442,14,0,0,-6.427,-24.45,-37.995,45.636
1443,14,0,0,-4.853,-25.741,-38.501,46.567
1444,14,0,0,-3.899,-24.995,-39.321,46.756
1445,14,0,0,-4.059,-24.125,-39.148,46.163
1446,14,0,0,-4.051,-24.416,-39.151,46.318
1447,14,0,0,-3.485,-23.841,-38.154,45.125
1448,14,0,0,-6.291,-24.588,-38.491,46.106
1449,14,0,0,-5.147,-25.019,-38.165,45.924
1450,14,0,0,-5.968,-25.902,-38.007,46.379
1451,14,0,0,-4.026,-24.862,-38.328,45.863
1452,14,0,0,-5.699,-24.459,-36.673,44.448
1453,14,0,0,-4.769,-24.127,-39.479,46.512
1454,14,0,0,-4.332,-24.133,-38.653,45.773
1455,14,0,0,-4.159,-25.298,-38.497,46.253
1456,14,0,0,-5.187,-24.563,-39.813,47.067
1457,14,0,0,-5.729,-24.153,-37.992,45.382
1458,14,0,0,-4.744,-25.146,-39.487,47.054
1459,14,0,0,-5.178,-24.569,-39.317,46.651
1460,14,0,0,-4.033,-25.144,-39.157,46.709
1461,14,0,0,-5.421,-24.884,-37.503,45.333
1462,14,0,0,-5.187,-24.563,-39.813,47.067
1463,14,0,0,-4.308,-24.865,-38.328,45.89
1464,14,0,0,-5.602,-24.285,-38.984,46.27
1465,14,0,0,-4.304,-24.438,-37.499,44.965
1466,14,0,0,-4.319,-24.428,-38.325,45.653
1467,14,0,0,-5.034,-23.425,-37.49,44.492
1468,15,0,0,-5.202,-21.404,-36.151,42.333
1469,15,0,0,-4.961,-21.374,-38.463,44.282
1470,15,0,0,-5.622,-22.554,-37.648,44.245
1471,15,0,0,-3.686,-20.939,-37.468,43.08
1472,15,0,0,-4.134,-20.496,-38.291,43.627
1473,15,0,0,-3.268,-21.791,-38.963,44.762
1474,15,0,0,-4.421,-20.494,-38.621,43.945
1475,15,0,0,-4.561,-20.782,-38.954,44.386
1476,15,0,0,-5.235,-21.095,-37.635,43.46
1477,15,0,0,-4.962,-21.087,-38.131,43.854
1478,15,0,0,-5.51,-21.245,-37.471,43.426
1479,15,0,0,-4.116,-21.223,-38.297,43.978
1480,15,0,0,-4.392,-21.23,-37.967,43.72
1481,15,0,0,-4.401,-20.508,-37.465,42.936
1482,15,0,0,-5.216,-21.394,-36.977,43.037
1483,15,0,0,-5.089,-20.954,-37.138,42.944
1484,15,0,0,-4.26,-21.795,-39.293,45.134
1485,15,0,0,-5.479,-21.695,-36.319,42.659
1486,15,0,0,-3.705,-20.496,-37.96,43.299
1487,15,0,0,-4.825,-20.224,-37.132,42.557
1488,15,0,0,-5.93,-20.106,-35.644,41.351
1489,15,0,0,-5.796,-22.247,-39.132,45.385
1490,15,0,0,-4.807,-20.952,-37.138,42.911
1491,15,0,0,-5.647,-22.108,-38.47,44.728
1492,15,0,0,-4.377,-21.239,-37.141,43.008
1493,15,0,0,-4.363,-21.249,-36.315,42.3
1494,15,0,0,-3.956,-22.094,-38.47,44.539
1495,15,0,0,-4.546,-20.792,-38.128,43.666
1496,15,0,0,-4.383,-21.236,-37.471,43.292
1497,15,0,0,-5.224,-21.103,-36.974,42.892
1498,15,0,0,-4.39,-20.944,-37.468,43.149
1499,15,0,0,-5.104,-20.944,-37.964,43.658
1500,15,0,0,-4.953,-21.093,-37.635,43.426
1501,15,0,0,-3.983,-20.788,-38.128,43.609
1502,15,0,0,-5.507,-21.963,-38.303,44.495
1503,15,0,0,-4.423,-20.207,-38.288,43.518
1504,15,0,0,-4.116,-21.223,-38.297,43.978
1505,15,0,0,-5.765,-22.697,-37.979,44.619
1506,15,0,0,-4.34,-22.982,-37.486,44.184
1507,15,0,0,-4.085,-21.674,-37.144,43.199
1508,15,0,0,-5.07,-21.969,-37.477,43.737
1509,15,0,0,-4.373,-22.245,-38.306,44.512
1510,15,0,0,-5.467,-22.992,-37.486,44.314
1511,15,0,0,-4.098,-21.951,-38.303,44.337
1512,15,0,0,-6.065,-21.971,-37.973,44.289
1513,15,0,0,-4.906,-22.556,-36.987,43.599
1514,15,0,0,-4.069,-21.971,-36.651,42.925
1515,15,0,0,-5.192,-22.842,-37.65,44.342
1516,15,0,0,-4.529,-22.092,-38.965,45.021
1517,15,0,0,-4.352,-22.258,-37.149,43.525
1518,15,0,0,-3.485,-23.268,-37.323,44.12
1519,15,0,0,-4.955,-21.378,-38.133,43.997
1520,15,0,0,-5.088,-21.241,-37.471,43.372
1521,15,0,0,-5.229,-21.099,-37.305,43.176
1522,15,0,0,-4.421,-20.494,-38.621,43.945
1523,15,0,0,-5.03,-22.998,-36.66,43.568
1524,15,0,0,-4.218,-22.11,-37.313,43.577
1525,15,0,0,-3.63,-22.98,-37.156,43.838
1526,15,0,0,-4.935,-21.392,-36.977,43.003
1527,15,0,0,-4.943,-22.102,-38.47,44.641
1528,15,0,0,-4.934,-20.819,-36.146,42.004
1529,15,0,0,-5.771,-22.693,-38.31,44.899
1530,15,0,0,-5.651,-21.39,-37.638,43.658
1531,15,0,0,-5.059,-22.978,-38.312,44.96
1532,15,0,0,-4.492,-21.831,-36.485,42.754
1533,15,0,0,-4.193,-22.556,-36.491,43.104
1534,15,0,0,-5.096,-21.236,-37.967,43.799
1535,15,0,0,-2.958,-22.237,-37.975,44.106
1536,15,0,0,-4.538,-21.37,-38.463,44.235
1537,15,0,0,-5.543,-20.507,-38.291,43.789
1538,15,0,0,-4.272,-21.071,-38.956,44.495
1539,15,0,0,-5.776,-21.688,-37.145,43.399
1540,15,0,0,-4.567,-20.778,-39.284,44.675
1541,15,0,0,-5.211,-21.827,-37.311,43.539
1542,15,0,0,-5.742,-22.713,-36.658,43.504
1543,15,0,0,-6.353,-21.826,-38.137,44.398
1544,15,0,0,-5.478,-21.983,-36.651,43.088
1545,15,0,0,-5.912,-22.551,-38.143,44.703
1546,15,0,0,-6.116,-20.935,-39.451,45.078
1547,15,0,0,-6.068,-21.254,-37.141,43.22
1548,15,0,0,-2.815,-22.094,-37.644,43.739
1549,15,0,0,-5.49,-21.259,-36.315,42.436
1550,15,0,0,-4.12,-21.65,-39.127,44.907
1551,15,0,0,-5.963,-21.085,-38.957,44.696
1552,15,0,0,-5.057,-22.264,-37.15,43.605
1553,15,0,0,-4.465,-23.28,-36.993,43.936
1554,15,0,0,-4.083,-21.961,-37.477,43.629
1555,15,0,0,-4.239,-20.092,-35.644,41.135
1556,15,0,0,-4.514,-22.102,-38.139,44.311
1557,15,0,0,-4.925,-22.83,-38.476,45.009
1558,15,0,0,-5.808,-20.95,-37.964,43.748
1559,15,0,0,-4.947,-21.097,-37.305,43.141
1560,15,0,0,-3.615,-22.99,-36.33,43.145
1561,15,0,0,-4.35,-23.405,-38.646,45.39
1562,15,0,0,-3.68,-20.943,-37.138,42.794
1563,15,0,0,-4.496,-21.113,-35.653,41.678
1564,15,0,0,-4.203,-22.12,-36.487,42.875
1565,15,0,0,-6.574,-22.586,-35.665,42.724
1566,15,0,0,-4.95,-21.811,-38.467,44.496
1567,15,0,0,-5.03,-22.998,-36.66,43.568
1568,16,0,0,-4.819,-18.511,-34.308,39.28
1569,16,0,0,-5.459,-20.564,-33.5,39.686
1570,16,0,0,-4.422,-18.061,-35.131,39.748
1571,16,0,0,-5.43,-21.729,-33.51,40.306
1572,16,0,0,-4.95,-19.377,-34.977,40.291
1573,16,0,0,-4.378,-19.235,-34.315,39.581
1574,16,0,0,-5.132,-18.063,-35.461,40.126
1575,16,0,0,-3.942,-19.67,-34.153,39.609
1576,16,0,0,-6.097,-19.517,-36.3,41.662
1577,16,0,0,-6.327,-20.127,-34.157,40.148
1578,16,0,0,-5.072,-20.25,-35.15,40.881
1579,16,0,0,-5.481,-20.263,-34.324,40.234
1580,16,0,0,-4.102,-19.229,-34.645,39.835
1581,16,0,0,-4.201,-20.833,-34.494,40.515
1582,16,0,0,-4.92,-19.684,-33.658,39.3
1583,16,0,0,-3.59,-17.615,-35.292,39.607
1584,16,0,0,-5.618,-19.694,-33.327,39.117
1585,16,0,0,-5.506,-19.817,-35.146,40.722
1586,16,0,0,-5.78,-19.538,-34.317,39.91
1587,16,0,0,-3.512,-19.385,-33.325,38.713
1588,16,0,0,-6.086,-18.808,-34.641,39.885
1589,16,0,0,-4.35,-19.827,-33.494,39.165
1590,16,0,0,-3.654,-19.815,-33.989,39.513
1591,16,0,0,-4.238,-19.663,-34.979,40.35
1592,16,0,0,-5.103,-19.227,-35.471,40.668
1593,16,0,0,-5.653,-19.67,-35.31,40.813
1594,16,0,0,-4.77,-20.261,-33.993,39.86
1595,16,0,0,-4.373,-19.239,-33.984,39.296
1596,16,0,0,-4.779,-19.54,-33.491,39.068
1597,16,0,0,-3.969,-19.365,-35.307,40.464
1598,16,0,0,-3.674,-19.802,-35.146,40.507
1599,16,0,0,-4.544,-18.933,-35.303,40.317
1600,16,0,0,-4.925,-20.396,-34.986,40.795
1601,16,0,0,-4.248,-18.941,-34.477,39.566
1602,16,0,0,-4.371,-19.526,-34.317,39.725
1603,16,0,0,-5.234,-18.949,-34.477,39.688
1604,16,0,0,-5.664,-18.661,-34.475,39.609
1605,16,0,0,-4.378,-19.235,-34.315,39.581
1606,16,0,0,-5.045,-20.555,-33.996,40.046
1607,16,0,0,-4.892,-21.134,-34.166,40.471
1608,16,0,0,-4.527,-19.374,-34.977,40.239
1609,16,0,0,-4.779,-19.54,-33.491,39.068
1610,16,0,0,-3.372,-19.241,-33.158,38.484
1611,16,0,0,-5.938,-18.955,-34.477,39.79
1612,16,0,0,-4.903,-20.125,-33.331,39.243
1613,16,0,0,-4.797,-18.812,-33.485,38.706
1614,16,0,0,-4.201,-20.833,-34.494,40.515
1615,16,0,0,-4.251,-19.368,-35.307,40.494
1616,16,0,0,-4.952,-20.091,-36.139,41.644
1617,16,0,0,-4.269,-18.64,-35.301,40.147
1618,16,0,0,-4.386,-19.516,-35.143,40.437
1619,16,0,0,-5.911,-20.405,-34.986,40.93
1620,16,0,0,-5.069,-19.823,-34.32,39.956
1621,16,0,0,-5.25,-18.652,-34.97,39.98
1622,16,0,0,-3.948,-19.666,-34.484,39.893
1623,16,0,0,-4.812,-18.802,-34.311,39.42
1624,16,0,0,-5.497,-19.823,-34.65,40.296
1625,16,0,0,-4.064,-20.543,-34.326,40.209
1626,16,0,0,-3.974,-18.933,-34.973,39.967
1627,16,0,0,-4.769,-20.549,-34.326,40.29
1628,16,0,0,-4.384,-19.231,-34.645,39.866
1629,16,0,0,-4.232,-20.383,-35.646,41.28
1630,16,0,0,-5.043,-20.27,-33.498,39.476
1631,16,0,0,-4.819,-18.511,-34.308,39.28
1632,16,0,0,-4.772,-19.258,-32.663,38.217
1633,16,0,0,-4.407,-18.071,-34.305,39.023
1634,16,0,0,-5.034,-19.847,-32.337,38.275
1635,16,0,0,-4.486,-20.117,-33.661,39.471
1636,16,0,0,-5.216,-19.677,-34.484,40.044
1637,16,0,0,-5.506,-19.244,-34.315,39.726
1638,16,0,0,-5.061,-19.542,-33.491,39.105
1639,16,0,0,-5.54,-18.076,-34.635,39.459
1640,16,0,0,-5.651,-18.956,-34.147,39.463
1641,16,0,0,-4.044,-20.556,-33.17,39.232
1642,16,0,0,-5.209,-19.395,-33.655,39.192
1643,16,0,0,-5.234,-18.949,-34.477,39.688
1644,16,0,0,-4.347,-20.258,-33.993,39.81
1645,16,0,0,-5.639,-19.68,-34.484,40.103
1646,16,0,0,-4.351,-19.54,-33.161,38.735
1647,16,0,0,-5.253,-17.934,-34.138,38.918
1648,16,0,0,-4.761,-19.266,-32.002,37.656
1649,16,0,0,-5.061,-19.542,-33.491,39.105
1650,16,0,0,-4.952,-18.947,-34.477,39.651
1651,16,0,0,-5.18,-21.132,-34.496,40.785
1652,16,0,0,-5.6,-20.422,-33.334,39.491
1653,16,0,0,-4.221,-18.958,-32.991,38.283
1654,16,0,0,-5.069,-19.823,-34.32,39.956
1655,16,0,0,-5.484,-19.545,-33.491,39.163
1656,16,0,0,-6.031,-20.563,-33.996,40.186
1657,16,0,0,-5.201,-19.687,-33.658,39.338
1658,16,0,0,-5.773,-19.257,-33.489,39.059
1659,16,0,0,-4.068,-19.252,-32.663,38.132
1660,16,0,0,-5.778,-18.824,-33.155,38.561
1661,16,0,0,-4.788,-19.534,-33.987,39.492
1662,16,0,0,-4.324,-20.274,-32.672,38.693
1663,16,0,0,-4.477,-19.695,-32.501,38.266
1664,16,0,0,-5.471,-19.84,-33.163,39.031
1665,16,0,0,-5.126,-18.067,-35.131,39.835
1666,16,0,0,-5.44,-20.291,-32.011,38.288
1667,16,0,0,-4.503,-18.961,-32.991,38.317
1668,17,0,0,-6.13,-17.347,-35.124,39.651
1669,17,0,0,-5.844,-17.777,-35.459,40.094
1670,17,0,0,-5.749,-17.172,-37.271,41.437
1671,17,0,0,-7.271,-17.061,-35.452,40.01
1672,17,0,0,-5.7,-17.206,-34.462,38.938
1673,17,0,0,-8.105,-17.649,-35.623,40.573
1674,17,0,0,-6.003,-16.907,-35.286,39.585
1675,17,0,0,-6.687,-16.927,-34.13,38.679
1676,17,0,0,-5.828,-17.358,-33.968,38.589
1677,17,0,0,-5.853,-16.339,-33.959,38.137
1678,17,0,0,-7.314,-15.315,-35.437,39.292
1679,17,0,0,-5.859,-16.336,-34.29,38.431
1680,17,0,0,-6.569,-16.337,-34.62,38.841
1681,17,0,0,-6.984,-16.919,-34.956,39.458
1682,17,0,0,-5.816,-18.082,-34.305,39.212
1683,17,0,0,-5.286,-17.196,-34.958,39.315
1684,17,0,0,-7.018,-15.751,-35.276,39.265
1685,17,0,0,-7.002,-16.191,-34.949,39.149
1686,17,0,0,-6.989,-16.915,-35.286,39.75
1687,17,0,0,-5.838,-17.781,-35.128,39.803
1688,17,0,0,-6.743,-15.457,-35.273,39.097
1689,17,0,0,-6.14,-16.625,-34.623,38.895
1690,17,0,0,-6.693,-16.923,-34.46,38.97
1691,17,0,0,-5.881,-16.607,-35.944,40.029
1692,17,0,0,-5.858,-16.623,-34.622,38.85
1693,17,0,0,-7.288,-15.332,-33.951,37.958
1694,17,0,0,-7.412,-15.774,-33.624,37.872
1695,17,0,0,-6.835,-17.353,-35.124,39.769
1696,17,0,0,-6.565,-16.054,-33.957,38.13
1697,17,0,0,-6.422,-16.484,-34.456,38.732
1698,17,0,0,-5.321,-15.741,-34.945,38.694
1699,17,0,0,-6.144,-15.62,-33.457,37.432
1700,17,0,0,-6.562,-16.629,-34.623,38.965
1701,17,0,0,-5.281,-17.629,-35.292,39.802
1702,17,0,0,-6.686,-17.214,-34.462,39.098
1703,17,0,0,-7.265,-17.065,-35.122,39.718
1704,17,0,0,-5.853,-16.339,-33.959,38.137
1705,17,0,0,-5.82,-17.364,-33.472,38.155
1706,17,0,0,-6.408,-17.638,-35.292,39.971
1707,17,0,0,-6.524,-17.37,-33.473,38.271
1708,17,0,0,-5.737,-15.463,-34.117,37.894
1709,17,0,0,-6.569,-15.336,-33.124,37.089
1710,17,0,0,-6.152,-15.329,-33.455,37.31
1711,17,0,0,-5.588,-17.041,-35.948,40.173
1712,17,0,0,-5.279,-17.916,-35.625,40.224
1713,17,0,0,-4.993,-17.631,-34.962,39.473
1714,17,0,0,-7.265,-17.065,-35.122,39.718
1715,17,0,0,-5.532,-17.366,-33.142,37.823
1716,17,0,0,-5.961,-17.222,-33.306,37.966
1717,17,0,0,-5.703,-16.488,-33.63,37.886
1718,17,0,0,-6.703,-17.918,-36.451,41.166
1719,17,0,0,-5.856,-17.054,-35.122,39.48
1720,17,0,0,-4.893,-16.314,-35.446,39.325
1721,17,0,0,-6.173,-15.6,-35.109,38.912
1722,17,0,0,-6.426,-16.911,-35.286,39.653
1723,17,0,0,-5.112,-18.076,-34.305,39.111
1724,17,0,0,-5.994,-16.484,-34.126,38.369
